name,company,city,salary,exp,edu,details
服务器研发工程师（C++）,vivo,深圳,30-50K,5-10年,本科,"工作职责
1、负责搜索系统的后台服务开发。
2、 负责搜索系统离线数据预处理、索引设计和在线架构设计、算法开发。
工作要求：
1、本科及以上相关专业学历，3年及以上工作经验。
2、精通C/C++编程，熟悉Linux平台、shell脚本，对数据结构和算法设计有较为深刻的理解； 
3、熟悉多线程/多进程程序开发，对异步、并发技术有深入理解；
4、熟悉TCP/IP HTTP等网络协议，具备海量服务器开发经验者优先。
                            "
C++服务器开发,零壹互联,深圳,15-20K,3-5年,本科,"职位描述：
负责公司停车系统及相关产品开发
职位要求：
1.本科及其以上学历，3年以上软件研发工作经验。
2.熟悉Linux平台下的C/C++开发，有Linux方面优秀的项目经验可优先
3.熟悉Python，webservice等相关经验
4.了解tcp/ip,http等协议，有后台通信相关经验
5.对进程，线程开发有深刻理解，最好有进程间通信相关经验
6.熟悉MySQL，sqlite,mongodb等数据库，有相关开发经验
7.具备一定音视频相关基础知识和经验
                            "
Ｃ＋＋高级工程师,深圳市金未来信息...,深圳,22-40K,10年以上,本科,"职位描述：
工作职责：
1、负责CDN相关服务模块开发整合。
2、负责对象存储系统相关功能实现。
3、协助服务端C++程序性能优化及与python模块整合。
职位要求：
1、本科及以上学历，8年以上 标准C/C++ 编程经验；
2、精通TCP/IP协议相关知识，有独立网络通信程序开发经验！
3、有浏览器开发经验优先考虑！
4、具备良好的沟通技巧和团队合作精神；
5、有python语言开发经验者加分项！
                            "
算法工程师（C++方向）,XtalPi,深圳,15-25K·14薪,1-3年,本科,"岗位职责：
1. 设计性能优异的算法，从海量药物分子计算结果中挖掘有利于产业应用的结果，并参与工业化部署实施；     
2. 开发与优化业务中的数值计算、最优化算法；
3. 与科学家团队紧密合作，解决药物工业领域的模型设计、构建与实施的诸多问题。
任职要求：
1.计算机、数学、物理、化学等理工专业背景；
2.熟练掌握C/C++ 编程语言，对于数据结构与算法有较深的理解；
3.具有良好的沟通能力和团队合作精神；
4.较强的学习能力，优秀的解决问题的能力，对解决具有挑战性问题充满激情。
具有以下条件优先考虑：
1.有过科学计算、高性能计算或CUDA的经验；
2.熟悉TensorFlow等高性能计算框架的架构以及实现细节。
3.较强的数学功底，深入研究过数值优化问题；
4.有计算化学领域的知识背景。
                            "
c++工程师,恒海纳,深圳,8-13K,1-3年,学历不限,"任职要求：
1.精通C++编程语言；
2.精通VMicrosoftVisual Studio C++ 编程工具，并熟练掌握MFC类库；
3.有医学影像软件或图像处理软件开发经验，或熟悉DICOM3.0标准者优先考虑；
4.有良好的文档编写能力；具有较强的沟通理解能力和协调能力，对工作积极主动、认真负责。
                            "
C++麻将开发工程师,深圳牛牛互动,深圳,20-40K,5-10年,本科,"能独立开发全国各地的麻将，有团队合作精神，能吃苦耐劳！会ios，安卓支付系统接入。能独立处理各种应急情况！
                            "
C++开发工程师,创成微电子,深圳,6-12K,1-3年,本科,"1、按照公司产品开发计划完成软件设计工作；
2、根据设计报告，进行编码，并参与代码的评审测试工作；
3、相关软件的维护完善和升级工作；
任职要求：
1、计算机软件相关专业，大专及以上学历；
2、必须有1年以上的独立的软件开发经验；
3、熟练使用C++，熟悉Windows API和MFC；
4、工作踏实、认真、负责，具有良好的沟通能力；
5、有良好的团队合作精神，积极主动，富于创新，勇于承担责任和挑战。
【薪酬福利】
1、法定假期及婚假、产假、陪护假、丧假、年休假等；
2、入职即签订劳动合同，购买社保（综合医疗）、住房公积金；
3、大型旅游活动、员工生日会、茶话会、工作餐、各类体育活动；
4、全勤奖、绩效奖、年终奖、销售提成奖，优秀员工奖等；
5、股权激励、专业培训、职级晋升、未来更多其它福利我们一起来解码…
欢迎您加入我们，在这里，与更多真知灼见者碰撞，与更多志同道合者同行！
                            "
C++开发工程师,乐云无线,深圳,20-40K,3-5年,本科,"岗位职责：
1、负责研发小程序系统及相关业务
2、负责小程序SDK核心渲染引擎的设计、研发与优化
3、负责小程序与APP的native交互开发，参与需求分析和规划设计
4、负责小程序系统对外提供API和组件使用，小程序的开发规范、验证授权等
5、配合后端完成接口调试，根据业务需求设计并实现高效的技术解决方案
6、负责在小程序JS框架上拓展新的API和组件等
职位要求：
1、本科以上学历，计算机相关专业
2、熟练掌握C/C++/JS，熟悉V8、JSCore、SpiderMonkey、ChakraCore等JS脚本引擎
2、技术功底扎实，对数据结构、算法设计有充分理解
3、熟悉计算机图形学相关知识
4、熟悉小程序或小游戏框架优先
5、追求卓越，关注业内动态，团队意识强，具有良好的分析问题和解决问题的能力
                            "
PCG搜索C++后台开发工程师,腾讯,深圳,12-24K,经验不限,本科,"负责浏览器搜索中心业务服务的后台开发工作，通过对业务架构的合理设计与实现支持业务需求的快速实现，支持业务的高速发展； 系统分析搜索质量，针对性的提出优化策略与方法并实施，对优化效果负责；
要求：精通C/C++编程，熟悉Linux平台、shell脚本，对数据结构和算法设计有较为深刻的理解； 熟悉多线程/多进程程序开发，对异步、并发技术有深入理解； 熟悉TCP/IP HTTP等网络协议，具备海量服务器开发经验者优先； 本科及以上相关专业学历，2年及以上工作经验； 具有良好的沟通能力，团队合作能力，自我管理能力，较强的抗压能力。
                            "
linux c++后台开发工程师,乐玩互娱,深圳,25-50K,5-10年,大专,"项目主程
岗位职责:
1、负责Linux服务器端应用程序开发；
1、与各团队沟通协作，对代码缺陷进行分析修复；
3、参与编写概要设计与详细设计；
任职要求:
1、有Linux操作系统下的C++项目的5年以上开发经验；
2、精通C++和面向对象设计方法，了解C++11或boost库优先；
3、熟悉Socket网络通信编程 ；mysql等主流数据库技术；
4、熟悉Linux开发环境，熟练使用gdb，熟悉Linux多线程编程；
5、具备良好的学习能力和分析解决问题能力；
6、责任心强，良好的对外沟通和团队协作能力；
7、有游戏服务器经验
                            "
C/C++软件开发工程师,羚羊极速,深圳,8-13K,1-3年,本科,"善于沟通，具备较强的团队协作意识和能力。
有嵌入式软件开发经验。
熟悉软件项目开发，有视频类产品研发经验的优先；
软件工程或计算机专业优先；
熟悉C/C++语言，掌握扎实的基础知识；
熟悉linux系统，有linux下编程经验；
有基本的音视频基础知识者优先；
                            "
高级C++开发工程师,wlaike,深圳,20-40K·18薪,3-5年,本科,"1. 3年以上C/C++开发经验；
2. 熟悉mysql、oracle、redis等常用数据库中的至少一种；
3. 熟悉STL、常用数据结构用法；
4. 有大型项目设计/开发经验，并至少参与核心模块的设计与开发；
5. 有分布式存储、计算开发经验者更佳；
6. 有互联网相关工作经验优先考虑；
7. 熟悉Golang优先考虑；
                            "
C++软件工程师（应届毕业生）,融昕医疗,深圳,3-7K,应届生,本科,"岗位职责
1. 负责QT人机交互界面开发、美化及性能优化等； 
2. 快速响应并解决测试部门和客户发现的软件问题；
3. 与需求工程师等紧密工作，对产品进行需求分析与设计； 
4. 编写需求规格、开发设计、技术支持和用户使用说明等文档。
任职要求
1. 计算机、通信、电子、自动控制等相关专业应届硕士研究生；
2. 掌握C/C++语言，良好的软件基础，掌握常用数据结构、指针、多进程、多线程等；
3. 通过英语CET-4；
4. 认真负责、态度端正、责任心强、善于学习、有良好的团队合作精神和沟通协调能力。
                            "
C++软件工程师,未来汽车,深圳,10-20K,3-5年,大专,"【岗位职责】
1、负责汽车智能数字仪表项目的HMI软件的设计与开发；
2、参与新产品需求分析、系统架构设计与软件开发；
3、参与部门文档编写和测试工作。
【任职要求】
1、软件工程等相关专业，大专及以上学历；2年以上软件开发工作经验。
2、精通C/C++语言，热爱编程，了解C++11，STL；了解linux基本命令
3、熟悉常用设计模式，了解常用的数据结构；
4、有车载电子开发经验，熟悉Qt、KANZI,openGL等车载HMI开发工具；
5.   具有在QNX系统开发车载类系统经验者优先；
6、具有良好的学习能力和沟通能力，工作积极主动，具有强烈的责任心和团队合作精神。
                            "
C++开发工程师,奥比中光科技有限公司,深圳,15-30K,3-5年,本科,"工作职责：
1. 配合算法研究人员实现计算机视觉算法
2. SDK接口的设计，文档撰写和编码实现
任职资格：
1. 硕士及以上学历，计算机、电子信息类相关专业
2. 熟练使用C/C++，3年以上项目开发经验，熟练掌握常见的算法和设计模式
3. 图像处理、计算机视觉、模式识别、机器学习等领域实际项目经验优先
4. 熟练使用Linux开发环境，有跨平台开发移植经验优先
5. 扎实的编码、代码阅读、Debug能力，良好的代码规范和文档编写能力
6. 熟悉多线程程序设计，有性能分析和调优经验
                            "
